ticker,timestamp_utc,timestamp_ny,session_date_ny,bar_number_in_session,bar_interval_minutes,open,high,low,close,volume,market_cap_raw,session_bar_count,is_full_session,is_short_session,is_incomplete_session,source_file
CAT,2024-10-01 13:30:00+00:00,2024-10-01T09:30:00-0400,2024-10-01,1,60,390.05179664954414,392.64,387.9,389.965,57049,189420767804.57983,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-01 13:30:00+00:00,2024-10-01T09:30:00-0400,2024-10-01,1,60,427.84306371843246,428.46,420.37,424.615,475960,3098694399596.302,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-01 13:30:00+00:00,2024-10-01T09:30:00-0400,2024-10-01,1,60,120.48997651315702,123.72,120.14,122.205,151145,167594830934.85886,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-01 14:30:00+00:00,2024-10-01T10:30:00-0400,2024-10-01,2,60,162.91583543195867,162.91583543195867,158.64,159.88,391225,252657978876.92047,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-01 14:30:00+00:00,2024-10-01T10:30:00-0400,2024-10-01,2,60,390.0083983247721,391.36,386.69,389.46,33289,189175470181.09744,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-01 14:30:00+00:00,2024-10-01T10:30:00-0400,2024-10-01,2,60,426.2290318592162,426.2290318592162,418.81,420.4575,246827,3068354392845.9004,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-01 14:30:00+00:00,2024-10-01T10:30:00-0400,2024-10-01,2,60,121.34748825657852,124.51,121.34748825657852,123.9225,105662,169950251106.95178,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-01 15:30:00+00:00,2024-10-01T11:30:00-0400,2024-10-01,3,60,161.39791771597933,161.39791771597933,159.61,160.3,247204,253321703865.2136,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-01 15:30:00+00:00,2024-10-01T11:30:00-0400,2024-10-01,3,60,389.73419916238606,393.38,389.73419916238606,392.0525,29632,190434745604.61847,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-01 15:30:00+00:00,2024-10-01T11:30:00-0400,2024-10-01,3,60,423.3432659296081,423.3432659296081,419.75,420.995,199751,3072276883195.4707,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-01 15:30:00+00:00,2024-10-01T11:30:00-0400,2024-10-01,3,60,122.63499412828924,124.52,122.63499412828924,124.2125,57294,170347963974.43768,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-01 16:30:00+00:00,2024-10-01T12:30:00-0400,2024-10-01,4,60,160.84895885798966,160.84895885798966,158.28,159.515,391541,252081170256.14188,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-01 16:30:00+00:00,2024-10-01T12:30:00-0400,2024-10-01,4,60,390.893349581193,393.5,390.893349581193,392.315,15990,190562251795.04248,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-01 16:30:00+00:00,2024-10-01T12:30:00-0400,2024-10-01,4,60,422.169132964804,422.169132964804,419.58,420.865,142911,3071328187855.1094,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-01 16:30:00+00:00,2024-10-01T12:30:00-0400,2024-10-01,4,60,123.42374706414464,124.585,123.42374706414464,124.25625,66735,170407963760.48077,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-01 17:30:00+00:00,2024-10-01T13:30:00-0400,2024-10-01,5,60,160.18197942899482,160.77,158.08,159.44500000000002,274541,251970549424.75977,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-01 17:30:00+00:00,2024-10-01T13:30:00-0400,2024-10-01,5,60,391.6041747905965,395.35,391.6041747905965,393.5325,29799,191153637649.6758,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-01 17:30:00+00:00,2024-10-01T13:30:00-0400,2024-10-01,5,60,421.517066482402,423.65,419.98,421.805,173327,3078187984931.5684,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-01 17:30:00+00:00,2024-10-01T13:30:00-0400,2024-10-01,5,60,123.83999853207231,124.51,123.83999853207231,124.3025,74290,170471392105.7264,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-01 18:30:00+00:00,2024-10-01T14:30:00-0400,2024-10-01,6,60,159.81348971449742,161.37,159.81348971449742,160.8,266163,254111852660.8007,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-01 18:30:00+00:00,2024-10-01T14:30:00-0400,2024-10-01,6,60,392.5683373952983,395.51,392.5683373952983,394.8075,19504,191772953431.7353,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-01 18:30:00+00:00,2024-10-01T14:30:00-0400,2024-10-01,6,60,421.661033241201,423.74,421.661033241201,423.06750000000005,130935,3087401276217.77,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-01 18:30:00+00:00,2024-10-01T14:30:00-0400,2024-10-01,6,60,124.07124926603616,124.58,124.05,124.405,61651,170611963033.02744,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-01 19:30:00+00:00,2024-10-01T15:30:00-0400,2024-10-01,7,60,160.3067448572487,160.7,158.96,160.025,488537,252887122027.64072,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-01 19:30:00+00:00,2024-10-01T15:30:00-0400,2024-10-01,7,60,393.68791869764914,394.35,392.21,393.3175,50572,191049204007.9952,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-01 19:30:00+00:00,2024-10-01T15:30:00-0400,2024-10-01,7,60,422.3642666206005,422.75,420.28,421.58,193204,3076546012227.0977,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-01 19:30:00+00:00,2024-10-01T15:30:00-0400,2024-10-01,7,60,124.23812463301807,124.51,124.23,124.405,75089,170611963033.02744,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-02 13:30:00+00:00,2024-10-02T09:30:00-0400,2024-10-02,1,60,160.16587242862437,162.53,158.67,160.7775,623771,256764471319.00565,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-02 13:30:00+00:00,2024-10-02T09:30:00-0400,2024-10-02,1,60,393.50270934882457,395.6,388.88,392.3325,48850,190680262987.9793,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-02 13:30:00+00:00,2024-10-02T09:30:00-0400,2024-10-02,1,60,421.97213331030025,422.89,416.71,420.3175,429219,3073413594130.603,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-02 13:30:00+00:00,2024-10-02T09:30:00-0400,2024-10-02,1,60,124.32156231650904,125.63,123.65,124.6875,75189,167944648192.45105,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-02 14:30:00+00:00,2024-10-02T10:30:00-0400,2024-10-02,2,60,160.47168621431217,163.11,160.47168621431217,162.3725,414866,259311714134.4109,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-02 14:30:00+00:00,2024-10-02T10:30:00-0400,2024-10-02,2,60,392.91760467441225,395.15,392.91760467441225,394.3,21364,191636501427.132,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-02 14:30:00+00:00,2024-10-02T10:30:00-0400,2024-10-02,2,60,421.1448166551501,421.1448166551501,417.6,418.7175,298447,3061714196055.079,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-02 14:30:00+00:00,2024-10-02T10:30:00-0400,2024-10-02,2,60,124.50453115825452,124.68,124.15,124.38,38600,167530468909.6907,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-02 15:30:00+00:00,2024-10-02T11:30:00-0400,2024-10-02,3,60,161.4220931071561,162.69,161.4220931071561,162.0575,225605,258808653641.0864,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-02 15:30:00+00:00,2024-10-02T11:30:00-0400,2024-10-02,3,60,393.60880233720616,395.69,393.60880233720616,395.1350000000001,16784,192042325618.58945,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-02 15:30:00+00:00,2024-10-02T11:30:00-0400,2024-10-02,3,60,419.9311583275751,419.9311583275751,417.97,418.875,128302,3062865855553.1387,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-02 15:30:00+00:00,2024-10-02T11:30:00-0400,2024-10-02,3,60,124.44226557912724,124.78,124.32,124.49875,25834,167690416193.68353,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-02 16:30:00+00:00,2024-10-02T12:30:00-0400,2024-10-02,4,60,161.73979655357806,161.8,159.86,160.98000000000002,248864,257087867350.4286,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-02 16:30:00+00:00,2024-10-02T12:30:00-0400,2024-10-02,4,60,394.37190116860313,395.03,393.28,394.3525,18867,191662017319.4092,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-02 16:30:00+00:00,2024-10-02T12:30:00-0400,2024-10-02,4,60,419.40307916378754,419.40307916378754,417.02,418.395,171337,3059356036130.482,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-02 16:30:00+00:00,2024-10-02T12:30:00-0400,2024-10-02,4,60,124.47050778956364,124.51,124.15,124.33,19980,167463122684.85165,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-02 17:30:00+00:00,2024-10-02T13:30:00-0400,2024-10-02,5,60,161.35989827678904,161.35989827678904,159.72,160.25,220502,255922044619.8669,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-02 17:30:00+00:00,2024-10-02T13:30:00-0400,2024-10-02,5,60,394.3622005843016,395.26,393.13,394.065,14586,191522287433.129,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-02 17:30:00+00:00,2024-10-02T13:30:00-0400,2024-10-02,5,60,418.8990395818938,418.8990395818938,417.17,417.95,128608,3056102141040.7266,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-02 17:30:00+00:00,2024-10-02T13:30:00-0400,2024-10-02,5,60,124.40025389478184,124.46,124.07,124.2125,17697,167304859056.47983,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-02 18:30:00+00:00,2024-10-02T14:30:00-0400,2024-10-02,6,60,160.80494913839453,160.80494913839453,159.99,160.2075,188393,255854171378.7041,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-02 18:30:00+00:00,2024-10-02T14:30:00-0400,2024-10-02,6,60,394.2136002921508,394.91,393.75,394.17375,18736,191575141781.41763,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-02 18:30:00+00:00,2024-10-02T14:30:00-0400,2024-10-02,6,60,418.4245197909469,418.97,417.48,418.28,149409,3058515141893.803,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-02 18:30:00+00:00,2024-10-02T14:30:00-0400,2024-10-02,6,60,124.30637694739092,124.54,124.15,124.295,24278,167415980327.4643,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-02 19:30:00+00:00,2024-10-02T15:30:00-0400,2024-10-02,7,60,160.5062245691973,160.5062245691973,159.53,159.9625,316433,255462902106.11832,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-02 19:30:00+00:00,2024-10-02T15:30:00-0400,2024-10-02,7,60,394.1936751460754,394.5,393.61,394.065,33784,191522287433.129,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-02 19:30:00+00:00,2024-10-02T15:30:00-0400,2024-10-02,7,60,418.3522598954735,418.94,417.04,418.0075000000001,246222,3056522588159.066,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-02 19:30:00+00:00,2024-10-02T15:30:00-0400,2024-10-02,7,60,124.30068847369546,124.33,123.96,124.16,36901,167234145520.39877,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-03 13:30:00+00:00,2024-10-03T09:30:00-0400,2024-10-03,1,60,160.23436228459866,166.79,159.42,162.64249999999998,1380742,267563733730.5848,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-03 13:30:00+00:00,2024-10-03T09:30:00-0400,2024-10-03,1,60,394.1293375730377,394.1293375730377,388.79,391.64,61126,188366428547.6734,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-03 13:30:00+00:00,2024-10-03T09:30:00-0400,2024-10-03,1,60,418.1798799477368,419.55,415.76,417.3175,406810,3078354256761.1787,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-03 13:30:00+00:00,2024-10-03T09:30:00-0400,2024-10-03,1,60,124.23034423684771,124.95,123.88,124.57,52002,164557252899.83707,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-03 14:30:00+00:00,2024-10-03T10:30:00-0400,2024-10-03,2,60,161.43843114229932,165.37,161.43843114229932,164.10750000000002,533755,269973810247.5796,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-03 14:30:00+00:00,2024-10-03T10:30:00-0400,2024-10-03,2,60,392.8846687865188,392.8846687865188,390.13,391.455,22819,188277449410.5033,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-03 14:30:00+00:00,2024-10-03T10:30:00-0400,2024-10-03,2,60,417.7486899738684,418.14,415.88,416.765,150047,3074278724997.328,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-03 14:30:00+00:00,2024-10-03T10:30:00-0400,2024-10-03,2,60,124.40017211842384,124.62,123.79,124.1775,28701,164038759508.4653,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-03 15:30:00+00:00,2024-10-03T11:30:00-0400,2024-10-03,3,60,162.77296557114963,164.49,162.77296557114963,164.035,240877,269854540249.29825,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-03 15:30:00+00:00,2024-10-03T11:30:00-0400,2024-10-03,3,60,392.1698343932594,393.2,391.64,392.185,16495,188628556276.0936,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-03 15:30:00+00:00,2024-10-03T11:30:00-0400,2024-10-03,3,60,417.2568449869342,418.0,416.69,417.2175,98090,3077616603953.242,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-03 15:30:00+00:00,2024-10-03T11:30:00-0400,2024-10-03,3,60,124.28883605921192,124.28883605921192,123.75,123.86,23185,163619341287.41928,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-03 16:30:00+00:00,2024-10-03T12:30:00-0400,2024-10-03,4,60,163.40398278557484,164.32,161.7,163.18724999999998,375532,268459903821.1192,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-03 16:30:00+00:00,2024-10-03T12:30:00-0400,2024-10-03,4,60,392.1774171966297,392.1774171966297,388.91,390.47,15604,187803695626.11084,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-03 16:30:00+00:00,2024-10-03T12:30:00-0400,2024-10-03,4,60,417.2371724934672,417.46,414.29,416.1675,200861,3069871249469.9067,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-03 16:30:00+00:00,2024-10-03T12:30:00-0400,2024-10-03,4,60,124.07441802960597,124.07441802960597,123.41,123.6225,33911,163305603248.05417,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-03 17:30:00+00:00,2024-10-03T13:30:00-0400,2024-10-03,5,60,163.2956163927874,163.2956163927874,162.07,162.44,189316,267230600287.10947,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-03 17:30:00+00:00,2024-10-03T13:30:00-0400,2024-10-03,5,60,391.32370859831485,391.32370859831485,388.8,389.575,13632,187373228989.53088,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-03 17:30:00+00:00,2024-10-03T13:30:00-0400,2024-10-03,5,60,416.7023362467336,417.05,415.21,415.9925,109983,3068580357056.0176,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-03 17:30:00+00:00,2024-10-03T13:30:00-0400,2024-10-03,5,60,123.84845901480298,123.84845901480298,123.27,123.44875,40744,163076079103.466,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-03 18:30:00+00:00,2024-10-03T14:30:00-0400,2024-10-03,6,60,162.8678081963937,162.8678081963937,161.89,162.2275,217551,266881015809.3884,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-03 18:30:00+00:00,2024-10-03T14:30:00-0400,2024-10-03,6,60,390.4493542991575,390.4493542991575,389.15,389.8625,16348,187511507378.3764,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-03 18:30:00+00:00,2024-10-03T14:30:00-0400,2024-10-03,6,60,416.3474181233668,416.3474181233668,414.99,415.6875,102574,3066330515991.8105,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-03 18:30:00+00:00,2024-10-03T14:30:00-0400,2024-10-03,6,60,123.64860450740149,123.64860450740149,123.21,123.3525,27110,162948932634.8812,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-03 19:30:00+00:00,2024-10-03T15:30:00-0400,2024-10-03,7,60,162.54765409819686,163.0,161.8,162.3825,262131,267136006840.1967,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-03 19:30:00+00:00,2024-10-03T15:30:00-0400,2024-10-03,7,60,390.1559271495787,391.45,389.28,390.4175,29817,187778444789.88684,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-03 19:30:00+00:00,2024-10-03T15:30:00-0400,2024-10-03,7,60,416.0174590616834,417.07,415.16,416.005,208237,3068672563657.01,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-03 19:30:00+00:00,2024-10-03T15:30:00-0400,2024-10-03,7,60,123.50055225370072,123.68,123.37,123.525,47129,163176805526.6306,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-04 13:30:00+00:00,2024-10-04T09:30:00-0400,2024-10-04,1,60,162.46507704909845,169.09,162.46507704909845,166.3175,1420872,283642218505.6968,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-04 13:30:00+00:00,2024-10-04T09:30:00-0400,2024-10-04,1,60,390.28671357478936,397.5,390.28671357478936,395.225,42082,193521620649.35745,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-04 13:30:00+00:00,2024-10-04T09:30:00-0400,2024-10-04,1,60,416.01122953084166,419.7,415.11,417.12250000000006,330925,3094061757790.341,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-04 13:30:00+00:00,2024-10-04T09:30:00-0400,2024-10-04,1,60,123.51277612685035,124.29,123.2,123.755,21548,165838457514.89282,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-04 14:30:00+00:00,2024-10-04T10:30:00-0400,2024-10-04,2,60,164.39128852454922,168.65,164.39128852454922,166.50875000000002,732425,283968381262.4075,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-04 14:30:00+00:00,2024-10-04T10:30:00-0400,2024-10-04,2,60,392.7558567873947,395.58,392.0,393.805,19100,192826318729.3825,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-04 14:30:00+00:00,2024-10-04T10:30:00-0400,2024-10-04,2,60,416.56686476542086,418.17,415.0,416.2,171413,3087218991045.412,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-04 14:30:00+00:00,2024-10-04T10:30:00-0400,2024-10-04,2,60,123.6338880634252,123.87,123.47,123.70000000000002,24438,165764754511.67422,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-04 15:30:00+00:00,2024-10-04T11:30:00-0400,2024-10-04,3,60,165.45001926227462,168.19,165.45001926227462,167.475,368890,285616249307.74915,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-04 15:30:00+00:00,2024-10-04T11:30:00-0400,2024-10-04,3,60,393.2804283936973,397.05,393.18,394.7575,21844,193292709629.92905,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-04 15:30:00+00:00,2024-10-04T11:30:00-0400,2024-10-04,3,60,416.38343238271045,417.98,415.83,416.9425,128431,3092726583791.33,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-04 15:30:00+00:00,2024-10-04T11:30:00-0400,2024-10-04,3,60,123.6669440317126,124.04,123.57,123.78,15920,165871958879.99216,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-04 16:30:00+00:00,2024-10-04T12:30:00-0400,2024-10-04,4,60,166.46250963113732,170.25,166.46250963113732,168.82999999999998,734073,287927101780.1301,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-04 16:30:00+00:00,2024-10-04T12:30:00-0400,2024-10-04,4,60,394.01896419684863,396.65,394.01896419684863,395.54375,10946,193677696344.4222,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-04 16:30:00+00:00,2024-10-04T12:30:00-0400,2024-10-04,4,60,416.6629661913552,418.99,416.6629661913552,418.1175,117953,3101442302951.537,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-04 16:30:00+00:00,2024-10-04T12:30:00-0400,2024-10-04,4,60,123.7234720158563,124.26,123.7234720158563,124.06,16933,166247174169.1051,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-04 17:30:00+00:00,2024-10-04T13:30:00-0400,2024-10-04,5,60,167.64625481556865,170.34,167.64625481556865,169.955,615589,289845706231.36896,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-04 17:30:00+00:00,2024-10-04T13:30:00-0400,2024-10-04,5,60,394.78135709842434,395.62,393.32,394.5525,22252,193192331535.84818,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-04 17:30:00+00:00,2024-10-04T13:30:00-0400,2024-10-04,5,60,417.3902330956776,418.32,416.76,417.7625,115827,3098809043120.156,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-04 17:30:00+00:00,2024-10-04T13:30:00-0400,2024-10-04,5,60,123.89173600792816,124.15,123.73,123.97,19954,166126569254.74738,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-04 18:30:00+00:00,2024-10-04T14:30:00-0400,2024-10-04,6,60,168.80062740778433,170.78,168.80062740778433,170.2025,480900,290267799210.6414,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-04 18:30:00+00:00,2024-10-04T14:30:00-0400,2024-10-04,6,60,394.6669285492122,395.88,393.98,394.9225,23630,193373501754.4332,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-04 18:30:00+00:00,2024-10-04T14:30:00-0400,2024-10-04,6,60,417.5763665478388,418.19,417.05,417.5625,166176,3097325516454.5884,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-04 18:30:00+00:00,2024-10-04T14:30:00-0400,2024-10-04,6,60,123.93086800396408,124.46,123.85,124.15,22646,166367779083.4628,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-04 19:30:00+00:00,2024-10-04T15:30:00-0400,2024-10-04,7,60,169.50156370389217,171.2,169.50156370389217,170.7,561981,291116248734.6337,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-04 19:30:00+00:00,2024-10-04T15:30:00-0400,2024-10-04,7,60,394.7947142746061,397.18,394.7947142746061,396.255,30245,194025959365.9589,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-04 19:30:00+00:00,2024-10-04T15:30:00-0400,2024-10-04,7,60,417.5694332739194,417.65,416.0,416.6925,319063,3090872175459.371,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-04 19:30:00+00:00,2024-10-04T15:30:00-0400,2024-10-04,7,60,124.04043400198204,124.97,124.04043400198204,124.6625,54010,167054557067.99985,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-07 13:30:00+00:00,2024-10-07T09:30:00-0400,2024-10-07,1,60,170.10078185194607,171.58,168.21,170.1975,1269740,279888607631.244,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-07 13:30:00+00:00,2024-10-07T09:30:00-0400,2024-10-07,1,60,395.5248571373031,399.77,395.5248571373031,397.75,40720,193233148435.98465,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-07 13:30:00+00:00,2024-10-07T09:30:00-0400,2024-10-07,1,60,417.13096663695967,417.13096663695967,414.2,415.7675,441860,3033844947401.4204,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-10-07 13:30:00+00:00,2024-10-07T09:30:00-0400,2024-10-07,1,60,124.35146700099102,125.0,124.27,124.725,31579,167167354792.21765,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-10-07 14:30:00+00:00,2024-10-07T10:30:00-0400,2024-10-07,2,60,170.14914092597303,170.41,168.66,169.72,494914,279103362194.9484,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-10-07 14:30:00+00:00,2024-10-07T10:30:00-0400,2024-10-07,2,60,396.6374285686516,400.8,396.6374285686516,399.3125,35890,193992235285.5917,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-10-07 14:30:00+00:00,2024-10-07T10:30:00-0400,2024-10-07,2,60,416.4492333184799,416.4492333184799,414.69,415.555,257292,3032294340268.052,7,True,False,False,"BATS_MSFT, 60.csv"
